,기준금리,금,달러,엔,유로,실업률,소비자물가지수,kospi,거래대금(억),외국인 순매수(억),시가총액(억)
2022-07-15,2.25,1737.38,1310.0,942.24,1312.49,2.9,108.73,2330.98,72473.0,2622.0,18372550.0
2022-07-18,2.25,1737.38,1323.7,956.19,1335.08,2.9,108.73,2375.25,69918.0,6278.0,18731070.0
2022-07-19,2.25,1737.38,1317.8,953.51,1336.25,2.9,108.73,2370.97,63294.0,393.0,18693970.0
2022-07-20,2.25,1737.38,1314.9,951.34,1345.73,2.9,108.73,2386.85,73611.0,-393.0,18816430.0
2022-07-21,2.25,1737.38,1308.6,946.14,1332.42,2.9,108.73,2409.16,61944.0,4402.0,18990620.0
2022-07-22,2.25,1737.38,1312.1,956.17,1341.69,2.9,108.73,2393.14,68605.0,359.0,18864970.0
2022-07-25,2.25,1737.38,1311.7,962.26,1339.38,2.9,108.73,2403.69,57774.0,916.0,18942630.0
2022-07-26,2.25,1737.38,1311.0,960.47,1339.78,2.9,108.73,2412.96,61475.0,14.0,19012140.0
2022-07-27,2.25,1737.38,1310.0,957.15,1327.16,2.9,108.73,2415.53,68898.0,-1177.0,19035220.0
2022-07-28,2.25,1737.38,1312.8,962.57,1339.65,2.9,108.73,2435.27,90146.0,4116.0,19194200.0
2022-07-29,2.25,1737.38,1304.0,970.53,1329.3,2.9,108.73,2451.5,100974.0,3416.0,19319030.0
2022-08-01,2.25,1764.13,1298.6,973.43,1326.78,2.1,108.63,2452.25,74020.0,1342.0,19324520.0
2022-08-02,2.25,1764.13,1306.4,993.08,1341.22,2.1,108.63,2439.62,71375.0,2941.0,20085020.0
2022-08-03,2.25,1764.13,1307.2,981.57,1328.77,2.1,108.63,2461.45,66115.0,4754.0,19395720.0
2022-08-04,2.25,1764.13,1310.5,977.66,1331.6,2.1,108.63,2473.11,74095.0,2010.0,19485490.0
2022-08-05,2.25,1764.13,1309.7,986.22,1342.44,2.1,108.63,2490.8,74470.0,3746.0,19629920.0
2022-08-08,2.25,1764.13,1299.3,961.91,1322.04,2.1,108.63,2493.1,74097.0,1733.0,19640110.0
2022-08-09,2.25,1764.13,1304.8,967.06,1330.5,2.1,108.63,2503.46,87449.0,306.0,19718390.0
2022-08-10,2.25,1764.13,1305.1,965.77,1332.31,2.1,108.63,2480.88,89086.0,-1050.0,19536100.0
2022-08-11,2.25,1764.13,1309.1,985.29,1348.57,2.1,108.63,2523.78,97108.0,1417.0,19868150.0
2022-08-12,2.25,1764.13,1302.5,979.21,1344.51,2.1,108.63,2527.94,78995.0,-137.0,19905180.0
2022-08-16,2.25,1764.13,1303.1,979.22,1324.34,2.1,108.63,2533.52,78622.0,503.0,19955480.0
2022-08-17,2.25,1764.13,1309.6,975.46,1332.13,2.1,108.63,2516.47,70356.0,511.0,19822380.0
2022-08-18,2.25,1764.13,1309.8,969.32,1332.98,2.1,108.63,2508.05,69821.0,3047.0,19760960.0
2022-08-19,2.25,1764.13,1317.3,969.71,1328.76,2.1,108.63,2492.69,65836.0,3328.0,19638420.0
2022-08-22,2.25,1764.13,1326.7,968.75,1331.48,2.1,108.63,2462.5,60071.0,1171.0,19405470.0
2022-08-23,2.25,1764.13,1338.2,973.34,1330.3,2.1,108.63,2435.34,73980.0,-2.0,19196220.0
2022-08-24,2.25,1764.13,1341.8,981.82,1338.18,2.1,108.63,2447.45,79315.0,1500.0,19284320.0
2022-08-25,2.5,1764.13,1341.4,978.09,1336.84,2.1,108.63,2477.26,70694.0,414.0,19517380.0
2022-08-26,2.5,1764.13,1336.9,978.95,1333.02,2.1,108.63,2481.03,78057.0,2390.0,19552960.0
2022-08-29,2.5,1764.13,1332.5,965.89,1325.3,2.1,108.63,2426.89,77989.0,-480.0,19132250.0
2022-08-30,2.5,1764.13,1347.7,971.35,1347.43,2.1,108.63,2450.93,66977.0,-397.0,19320450.0
2022-08-31,2.5,1764.13,1347.5,970.65,1350.26,2.1,108.63,2472.05,86936.0,7453.0,19481300.0
2022-09-01,2.5,1683.21,1345.1,966.34,1351.69,2.4,108.82,2415.61,81517.0,-2911.0,19043340.0
2022-09-02,2.5,1683.21,1351.4,964.29,1344.17,2.4,108.82,2409.41,70194.0,-1760.0,18990540.0
2022-09-05,2.5,1683.21,1356.5,966.34,1345.92,2.4,108.82,2403.68,61339.0,-676.0,18934080.0
2022-09-06,2.5,1683.21,1369.7,974.98,1361.76,2.4,108.82,2410.02,53431.0,-785.0,18981740.0
2022-09-07,2.5,1683.21,1370.3,956.05,1355.5,2.4,108.82,2376.46,72872.0,-4940.0,18723660.0
2022-09-08,2.5,1683.21,1385.3,961.25,1385.72,2.4,108.82,2384.28,87897.0,-3857.0,18791330.0
2022-09-13,2.5,1683.21,1381.2,968.07,1398.47,2.4,108.82,2449.54,90519.0,4005.0,19305150.0
2022-09-14,2.5,1683.21,1374.8,948.69,1370.13,2.4,108.82,2411.42,75347.0,-1645.0,19002120.0
2022-09-15,2.5,1683.21,1391.7,973.25,1389.13,2.4,108.82,2401.83,72995.0,-2243.0,18923860.0
2022-09-16,2.5,1683.21,1394.2,972.58,1393.22,2.4,108.82,2382.78,84402.0,-473.0,18775140.0
2022-09-19,2.5,1683.21,1394.2,975.54,1396.71,2.4,108.82,2355.66,67389.0,-5.0,18567040.0
2022-09-20,2.5,1683.21,1390.1,969.83,1393.92,2.4,108.82,2367.85,68725.0,-591.0,18655260.0
2022-09-21,2.5,1683.21,1389.1,967.17,1385.21,2.4,108.82,2347.21,61755.0,-2751.0,18490970.0
2022-09-22,2.5,1683.21,1393.6,965.8,1371.3,2.4,108.82,2332.31,72845.0,-594.0,18371640.0
2022-09-23,2.5,1683.21,1408.0,989.15,1385.33,2.4,108.82,2290.0,72823.0,-1944.0,18045000.0
2022-09-26,2.5,1683.21,1408.4,981.53,1365.51,2.4,108.82,2220.94,91870.0,-34.0,17500770.0
2022-09-27,2.5,1683.21,1429.7,988.8,1374.08,2.4,108.82,2223.86,78177.0,-2463.0,17522620.0
2022-09-28,2.5,1683.21,1427.2,985.43,1368.47,2.4,108.82,2169.29,90630.0,-1460.0,17093360.0
2022-09-29,2.5,1683.21,1436.5,995.67,1396.71,2.4,108.82,2170.93,71149.0,2209.0,17107810.0
2022-09-30,2.5,1683.21,1434.8,993.25,1408.83,2.4,108.82,2155.49,77852.0,1679.0,16984500.0
2022-10-04,2.5,1666.63,1432.1,991.38,1408.18,2.4,109.16,2209.38,73713.0,2172.0,17418250.0
2022-10-05,2.5,1666.63,1431.2,993.58,1429.05,2.4,109.16,2215.22,93427.0,776.0,17476130.0
2022-10-06,2.5,1666.63,1419.1,982.08,1403.77,2.4,109.16,2237.86,66658.0,2510.0,17652000.0
2022-10-07,2.5,1666.63,1404.2,968.58,1374.71,2.4,109.16,2232.84,69627.0,1001.0,17619870.0
2022-10-11,2.5,1666.63,1410.3,968.31,1369.26,2.4,109.16,2192.07,77541.0,1962.0,17294230.0
2022-10-12,3.0,1666.63,1433.5,982.96,1392.29,2.4,109.16,2202.47,73263.0,2350.0,17375720.0
2022-10-13,3.0,1666.63,1430.4,974.88,1388.13,2.4,109.16,2162.87,69664.0,2009.0,17070610.0
2022-10-14,3.0,1666.63,1427.0,968.87,1395.04,2.4,109.16,2212.55,70127.0,2657.0,17459720.0
2022-10-17,3.0,1666.63,1428.9,961.67,1391.03,2.4,109.16,2219.71,63527.0,2658.0,17522930.0
2022-10-18,3.0,1666.63,1436.6,964.1,1413.83,2.4,109.16,2249.95,71342.0,774.0,17757080.0
2022-10-19,3.0,1666.63,1425.6,955.82,1406.78,2.4,109.16,2237.44,76562.0,1477.0,17659210.0
2022-10-20,3.0,1666.63,1420.6,948.11,1387.07,2.4,109.16,2218.09,81092.0,-37.0,17513050.0
2022-10-21,3.0,1666.63,1431.7,953.42,1400.2,2.4,109.16,2213.12,60420.0,293.0,17475940.0
2022-10-24,3.0,1666.63,1436.6,962.03,1414.05,2.4,109.16,2236.16,67633.0,1512.0,17655150.0
2022-10-25,3.0,1666.63,1436.6,965.39,1420.08,2.4,109.16,2235.07,69243.0,739.0,17650490.0
2022-10-26,3.0,1666.63,1436.5,969.92,1430.9,2.4,109.16,2249.56,73877.0,6020.0,17764940.0
2022-10-27,3.0,1666.63,1428.2,975.58,1440.2,2.4,109.16,2288.78,83392.0,3817.0,18065110.0
2022-10-28,3.0,1666.63,1418.1,969.91,1413.92,2.4,109.16,2268.4,81514.0,-1904.0,17894510.0
2022-10-31,3.0,1666.63,1419.3,961.19,1413.34,2.4,109.16,2293.61,85633.0,2321.0,18102550.0
2022-11-01,3.0,1727.9,1422.2,956.97,1405.7,2.3,109.07,2335.22,93356.0,4939.0,18427670.0
2022-11-02,3.0,1727.9,1421.7,960.9,1404.07,2.3,109.07,2336.87,93875.0,5252.0,18442370.0
2022-11-03,3.0,1727.9,1418.0,958.33,1391.34,2.3,109.07,2329.17,91354.0,1716.0,18386880.0
2022-11-04,3.0,1727.9,1422.1,959.39,1386.62,2.3,109.07,2348.43,78216.0,414.0,18537980.0
2022-11-07,3.0,1727.9,1422.4,967.85,1412.3,2.3,109.07,2371.79,79712.0,1100.0,18725760.0
2022-11-08,3.0,1727.9,1406.5,959.12,1409.31,2.3,109.07,2399.04,84963.0,2824.0,18948000.0
2022-11-09,3.0,1727.9,1387.3,952.75,1397.7,2.3,109.07,2424.41,92375.0,4172.0,19154690.0
2022-11-10,3.0,1727.9,1368.3,934.22,1369.67,2.3,109.07,2402.23,91571.0,-1098.0,18976540.0
2022-11-11,3.0,1727.9,1370.1,966.39,1396.68,2.3,109.07,2483.16,137408.0,7053.0,19609500.0
2022-11-14,3.0,1727.9,1334.1,954.74,1376.39,2.3,109.07,2474.65,110962.0,1429.0,19544010.0
2022-11-15,3.0,1727.9,1320.3,942.84,1363.08,2.3,109.07,2480.33,91464.0,-2350.0,19593230.0
2022-11-16,3.0,1727.9,1322.4,950.31,1367.76,2.3,109.07,2477.45,96724.0,915.0,19590090.0
2022-11-17,3.0,1727.9,1325.6,950.8,1377.83,2.3,109.07,2442.9,75478.0,-3843.0,19317100.0
2022-11-18,3.0,1727.9,1338.4,954.3,1387.18,2.3,109.07,2444.48,72462.0,1976.0,19328650.0
2022-11-21,3.0,1727.9,1340.0,955.2,1384.09,2.3,109.07,2419.5,69358.0,-1653.0,19129940.0
2022-11-22,3.0,1727.9,1352.3,951.96,1385.3,2.3,109.07,2405.27,70868.0,157.0,19011300.0
2022-11-23,3.0,1727.9,1355.7,960.37,1396.98,2.3,109.07,2418.01,73733.0,896.0,19113980.0
2022-11-24,3.25,1727.9,1352.3,969.63,1406.66,2.3,109.07,2441.33,62865.0,1270.0,19299300.0
2022-11-25,3.25,1727.9,1333.2,961.18,1387.59,2.3,109.07,2437.86,59849.0,3127.0,19268470.0
2022-11-28,3.25,1727.9,1326.8,952.31,1376.82,2.3,109.07,2408.27,63636.0,-1252.0,19037230.0
2022-11-29,3.25,1727.9,1339.0,964.18,1385.06,2.3,109.07,2433.39,63454.0,623.0,19230060.0
2022-11-30,3.25,1727.9,1331.5,959.54,1374.31,2.3,109.07,2472.53,112673.0,11446.0,19538400.0
2022-12-01,3.25,1797.41,1320.1,957.74,1375.02,3.0,109.26,2479.84,87196.0,337.0,19596220.0
2022-12-02,3.25,1797.41,1300.8,961.74,1368.9,3.0,109.26,2434.33,71929.0,-4060.0,19242040.0
2022-12-05,3.25,1797.41,1300.4,966.59,1369.71,3.0,109.26,2419.32,76033.0,-2936.0,19119160.0
2022-12-06,3.25,1797.41,1293.2,945.63,1357.08,3.0,109.26,2393.16,62540.0,-990.0,18913370.0
2022-12-07,3.25,1797.41,1309.0,955.93,1370.2,3.0,109.26,2382.81,59050.0,-1982.0,18827950.0
2022-12-08,3.25,1797.41,1319.5,967.13,1386.79,3.0,109.26,2371.08,74306.0,-4665.0,18734390.0
2022-12-09,3.25,1797.41,1320.4,966.3,1394.28,3.0,109.26,2389.04,70974.0,1003.0,18883790.0
2022-12-12,3.25,1797.41,1306.6,955.75,1375.59,3.0,109.26,2373.02,57206.0,178.0,18757000.0
2022-12-13,3.25,1797.41,1310.0,952.35,1380.48,3.0,109.26,2372.4,63998.0,-1121.0,18748380.0
2022-12-14,3.25,1797.41,1304.4,963.05,1387.36,3.0,109.26,2399.25,55984.0,2334.0,18956550.0
2022-12-15,3.25,1797.41,1296.0,956.74,1383.61,3.0,109.26,2360.97,60259.0,-576.0,18658420.0
2022-12-16,3.25,1797.41,1301.0,944.43,1382.96,3.0,109.26,2360.02,70273.0,2927.0,18651070.0
2022-12-19,3.25,1797.41,1310.1,961.58,1387.92,3.0,109.26,2352.17,48459.0,-234.0,18590310.0
2022-12-20,3.25,1797.41,1302.0,950.89,1381.29,3.0,109.26,2333.29,52032.0,-1038.0,18442960.0
2022-12-21,3.25,1797.41,1298.0,983.74,1379.32,3.0,109.26,2328.95,49457.0,-1046.0,18405510.0
2022-12-22,3.25,1797.41,1286.6,972.45,1364.83,3.0,109.26,2356.73,59638.0,-45.0,18634110.0
2022-12-23,3.25,1797.41,1276.1,963.68,1352.67,3.0,109.26,2313.69,58567.0,-665.0,18293950.0
2022-12-26,3.25,1797.41,1282.2,965.4,1361.82,3.0,109.26,2317.14,51170.0,-371.0,18317270.0
2022-12-27,3.25,1797.41,1276.4,961.04,1357.71,3.0,109.26,2332.79,69556.0,502.0,18441410.0
2022-12-28,3.25,1797.41,1268.3,950.18,1348.96,3.0,109.26,2280.45,74803.0,-3108.0,18018780.0
2022-12-29,3.25,1797.41,1268.4,945.19,1347.1,3.0,109.26,2236.4,59315.0,-1437.0,17672350.0
2023-01-02,3.25,1896.06,1267.3,968.55,1355.25,3.6,110.07,2225.67,51182.0,53.0,17592410.0
2023-01-03,3.25,1896.06,1268.9,971.93,1355.31,3.6,110.07,2218.68,60314.0,883.0,17537710.0
2023-01-04,3.25,1896.06,1272.1,970.77,1342.45,3.6,110.07,2255.98,64087.0,2610.0,17838080.0
2023-01-05,3.25,1896.06,1274.7,962.62,1351.95,3.6,110.07,2264.65,74167.0,5023.0,17918160.0
2023-01-06,3.25,1896.06,1270.3,952.14,1336.74,3.6,110.07,2289.97,66499.0,3157.0,18114180.0
2023-01-09,3.25,1896.06,1267.2,958.55,1348.81,3.6,110.07,2350.19,69295.0,6573.0,18586320.0
2023-01-10,3.25,1896.06,1246.8,945.94,1338.75,3.6,110.07,2351.31,66058.0,-20.0,18595990.0
2023-01-11,3.25,1896.06,1240.8,938.72,1332.12,3.6,110.07,2359.53,61573.0,349.0,18657370.0
2023-01-12,3.25,1896.06,1245.3,942.09,1340.44,3.6,110.07,2365.1,76794.0,4858.0,18702390.0
2023-01-13,3.5,1896.06,1244.6,962.46,1350.45,3.6,110.07,2386.09,68790.0,5715.0,18865700.0
2023-01-16,3.5,1896.06,1240.6,969.86,1343.45,3.6,110.07,2399.86,64640.0,3000.0,18973750.0
2023-01-17,3.5,1896.06,1234.0,961.92,1336.18,3.6,110.07,2379.39,62061.0,1792.0,18814330.0
2023-01-18,3.5,1896.06,1238.5,965.69,1336.47,3.6,110.07,2368.32,54268.0,731.0,18726940.0
2023-01-19,3.5,1896.06,1239.8,962.99,1338.24,3.6,110.07,2380.34,53555.0,5721.0,18825510.0
2023-01-20,3.5,1896.06,1236.0,962.35,1338.96,3.6,110.07,2395.26,49641.0,2310.0,18957900.0
2023-01-25,3.5,1896.06,1234.4,948.92,1343.77,3.6,110.07,2428.57,65668.0,7682.0,19222750.0
2023-01-26,3.5,1896.06,1233.4,953.21,1346.69,3.6,110.07,2468.65,81077.0,8123.0,19539180.0
2023-01-27,3.5,1896.06,1231.4,946.68,1341.49,3.6,110.07,2484.02,88935.0,9740.0,19665580.0
2023-01-30,3.5,1896.06,1230.2,947.51,1336.98,3.6,110.07,2450.47,87408.0,155.0,19401510.0
2023-01-31,3.5,1896.06,1228.7,942.22,1332.83,3.6,110.07,2425.08,101485.0,-4751.0,19189340.0
2023-02-01,3.5,1853.41,1230.8,946.15,1337.02,3.1,110.33,2449.8,84128.0,1959.0,19387800.0
2023-02-02,3.5,1853.41,1231.4,957.06,1355.28,3.1,110.33,2468.88,90109.0,5557.0,19539960.0
2023-02-03,3.5,1853.41,1219.3,947.47,1330.13,3.1,110.33,2480.4,78584.0,5868.0,19631720.0
2023-02-06,3.5,1853.41,1227.2,931.18,1323.9,3.1,110.33,2438.19,75448.0,-3134.0,19293180.0
2023-02-07,3.5,1853.41,1247.5,940.34,1338.01,3.1,110.33,2451.71,74807.0,-579.0,19396100.0
2023-02-08,3.5,1853.41,1256.0,957.94,1347.44,3.1,110.33,2483.64,78921.0,5926.0,19654820.0
2023-02-09,3.5,1853.41,1257.1,957.32,1346.73,3.1,110.33,2481.52,87646.0,1501.0,19638580.0
2023-02-10,3.5,1853.41,1263.1,960.79,1356.44,3.1,110.33,2469.73,82704.0,488.0,19546990.0
2023-02-13,3.5,1853.41,1264.3,961.48,1349.7,3.1,110.33,2452.7,72731.0,671.0,19428120.0
2023-02-14,3.5,1853.41,1274.6,962.43,1366.69,3.1,110.33,2465.64,66620.0,609.0,19532490.0
2023-02-15,3.5,1853.41,1269.9,954.06,1363.24,3.1,110.33,2427.9,86438.0,-2687.0,19237620.0
2023-02-16,3.5,1853.41,1279.3,955.27,1367.7,3.1,110.33,2475.48,89722.0,696.0,19610220.0
2023-02-17,3.5,1853.41,1283.7,957.16,1369.19,3.1,110.33,2451.21,82639.0,1196.0,19417440.0
2023-02-20,3.5,1853.41,1297.7,966.34,1386.72,3.1,110.33,2455.12,74386.0,-3154.0,19447430.0
2023-02-21,3.5,1853.41,1295.8,965.07,1384.82,3.1,110.33,2458.96,72158.0,299.0,19438880.0
2023-02-22,3.5,1853.41,1295.8,960.07,1379.9,3.1,110.33,2417.68,81973.0,-1951.0,19117010.0
2023-02-23,3.5,1853.41,1303.8,966.67,1383.07,3.1,110.33,2439.09,73396.0,109.0,19285010.0
2023-02-24,3.5,1853.41,1299.6,965.78,1377.45,3.1,110.33,2423.61,68625.0,-3004.0,19156330.0
2023-02-27,3.5,1853.41,1300.5,953.69,1371.9,3.1,110.33,2402.64,65250.0,-3249.0,18987110.0
2023-02-28,3.5,1853.41,1317.4,967.36,1397.76,3.1,110.33,2412.85,89007.0,-2868.0,19064960.0
2023-03-02,3.5,1913.65,1319.2,969.39,1407.59,2.9,110.52,2427.85,94893.0,5333.0,19185050.0
2023-03-03,3.5,1913.65,1310.4,958.49,1388.89,2.9,110.52,2432.07,77325.0,-909.0,19214720.0
2023-03-06,3.5,1913.65,1304.8,960.22,1386.22,2.9,110.52,2462.62,96334.0,3271.0,19458840.0
2023-03-07,3.5,1913.65,1296.7,954.19,1385.26,2.9,110.52,2463.35,105763.0,3406.0,19459420.0
2023-03-08,3.5,1913.65,1299.1,946.87,1370.68,2.9,110.52,2431.91,95046.0,577.0,19220250.0
2023-03-09,3.5,1913.65,1319.5,961.66,1391.61,2.9,110.52,2419.09,101748.0,-9732.0,19115830.0
2023-03-10,3.5,1913.65,1319.7,969.26,1396.37,2.9,110.52,2394.59,77284.0,-3265.0,18924500.0
2023-03-13,3.5,1913.65,1325.7,988.26,1418.76,2.9,110.52,2410.6,74424.0,186.0,19046400.0
2023-03-14,3.5,1913.65,1307.3,980.9,1402.34,2.9,110.52,2348.97,75891.0,-6398.0,18562500.0
2023-03-15,3.5,1913.65,1304.9,971.81,1400.74,2.9,110.52,2379.72,74822.0,-746.0,18801400.0
2023-03-16,3.5,1913.65,1302.0,977.73,1378.17,2.9,110.52,2377.91,77203.0,-887.0,18785070.0
2023-03-17,3.5,1913.65,1312.1,983.4,1392.79,2.9,110.52,2395.69,83807.0,801.0,18933800.0
2023-03-20,3.5,1913.65,1303.6,987.09,1390.94,2.9,110.52,2379.2,59735.0,-2062.0,18797110.0
2023-03-21,3.5,1913.65,1308.4,996.0,1403.0,2.9,110.52,2388.35,71431.0,-557.0,18865020.0
2023-03-22,3.5,1913.65,1307.8,988.62,1408.63,2.9,110.52,2416.96,77733.0,2040.0,19087260.0
2023-03-23,3.5,1913.65,1307.1,994.94,1419.77,2.9,110.52,2424.48,101805.0,2145.0,19145290.0
2023-03-24,3.5,1913.65,1287.2,984.21,1394.42,2.9,110.52,2414.96,88644.0,1243.0,19073140.0
2023-03-27,3.5,1913.65,1289.7,986.27,1389.72,2.9,110.52,2409.22,83986.0,-946.0,19028100.0
2023-03-28,3.5,1913.65,1300.3,989.54,1404.58,2.9,110.52,2434.94,86415.0,-414.0,19231510.0
2023-03-29,3.5,1913.65,1297.4,991.4,1406.51,2.9,110.52,2443.92,86637.0,286.0,19303780.0
2023-03-30,3.5,1913.65,1299.3,979.09,1408.57,2.9,110.52,2453.16,103588.0,2632.0,19375750.0
2023-03-31,3.5,1913.65,1303.8,981.44,1421.53,2.9,110.52,2476.86,125120.0,6877.0,19579260.0
2023-04-03,3.5,1999.67,1295.4,972.71,1401.23,2.8,110.77,2472.34,111615.0,-1641.0,19544430.0
2023-04-04,3.5,1999.67,1316.3,995.27,1435.75,2.8,110.77,2480.51,127194.0,-3127.0,19606440.0
2023-04-05,3.5,1999.67,1310.3,995.03,1435.83,2.8,110.77,2495.21,96040.0,-175.0,19721820.0
2023-04-06,3.5,1999.67,1311.9,1001.34,1431.22,2.8,110.77,2459.23,111380.0,-4915.0,19438490.0
2023-04-07,3.5,1999.67,1318.7,999.77,1439.62,2.8,110.77,2490.41,110939.0,6951.0,19690090.0
2023-04-10,3.5,1999.67,1318.9,999.36,1438.79,2.8,110.77,2512.08,134093.0,7405.0,19868760.0
2023-04-11,3.5,1999.67,1320.0,988.28,1434.31,2.8,110.77,2547.86,139037.0,1871.0,20142880.0
2023-04-12,3.5,1999.67,1319.5,987.32,1440.37,2.8,110.77,2550.64,141120.0,2352.0,20164950.0
2023-04-13,3.5,1999.67,1324.2,995.34,1456.09,2.8,110.77,2561.66,117208.0,-3463.0,20245120.0
2023-04-14,3.5,1999.67,1318.0,994.15,1456.39,2.8,110.77,2571.49,128609.0,1871.0,20323350.0
2023-04-17,3.5,1999.67,1299.3,970.1,1427.48,2.8,110.77,2575.91,125798.0,-168.0,20362260.0
2023-04-18,3.5,1999.67,1311.3,975.27,1432.73,2.8,110.77,2571.09,139087.0,3888.0,20329680.0
2023-04-19,3.5,1999.67,1318.8,984.07,1447.38,2.8,110.77,2575.08,124846.0,-69.0,20364830.0
2023-04-20,3.5,1999.67,1318.8,978.66,1444.42,2.8,110.77,2563.11,122073.0,1542.0,20264700.0
2023-04-21,3.5,1999.67,1327.6,989.6,1456.05,2.8,110.77,2544.4,124037.0,2778.0,20123740.0
2023-04-24,3.5,1999.67,1327.9,990.86,1460.03,2.8,110.77,2523.5,113557.0,-335.0,19966210.0
2023-04-25,3.5,1999.67,1332.7,993.7,1472.9,2.8,110.77,2489.02,134647.0,86.0,19671470.0
2023-04-26,3.5,1999.67,1333.3,997.42,1463.3,2.8,110.77,2484.83,122353.0,-925.0,19645530.0
2023-04-27,3.5,1999.67,1337.3,1001.61,1476.71,2.8,110.77,2495.81,109724.0,2801.0,19741010.0
2023-04-28,3.5,1999.67,1339.9,1000.63,1477.64,2.8,110.77,2501.53,136393.0,2978.0,19798390.0
2023-05-02,3.5,1989.83,1339.1,974.0,1469.33,2.7,111.13,2524.39,97950.0,3448.0,19974960.0
2023-05-03,3.5,1989.83,1340.2,982.34,1475.56,2.7,111.13,2501.4,97198.0,-914.0,19794100.0
2023-05-04,3.5,1989.83,1339.1,995.21,1481.71,2.7,111.13,2500.94,98470.0,396.0,19785720.0
2023-05-08,3.5,1989.83,1325.6,980.87,1460.41,2.7,111.13,2513.21,90569.0,2530.0,19890450.0
2023-05-09,3.5,1989.83,1322.7,979.52,1455.04,2.7,111.13,2510.06,91732.0,1152.0,19865780.0
2023-05-10,3.5,1989.83,1323.0,978.22,1450.8,2.7,111.13,2496.51,87566.0,1155.0,19762640.0
2023-05-11,3.5,1989.83,1324.2,987.36,1454.7,2.7,111.13,2491.0,88223.0,18.0,19717270.0
2023-05-12,3.5,1989.83,1320.3,981.85,1441.24,2.7,111.13,2475.42,82112.0,-2475.0,19594710.0
2023-05-15,3.5,1989.83,1333.6,982.21,1447.09,2.7,111.13,2479.35,68033.0,-498.0,19620670.0
2023-05-16,3.5,1989.83,1337.8,983.57,1454.79,2.7,111.13,2480.24,79594.0,2283.0,19636310.0
2023-05-17,3.5,1989.83,1336.0,979.29,1451.16,2.7,111.13,2494.66,70719.0,1640.0,19750300.0
2023-05-18,3.5,1989.83,1339.4,973.44,1451.64,2.7,111.13,2515.4,76420.0,5379.0,19921710.0
2023-05-19,3.5,1989.83,1332.7,962.0,1436.12,2.7,111.13,2537.79,90871.0,5579.0,20107360.0
2023-05-22,3.5,1989.83,1331.2,967.34,1440.69,2.7,111.13,2557.08,80363.0,2995.0,20255400.0
2023-05-23,3.5,1989.83,1319.1,951.9,1426.01,2.7,111.13,2567.55,73186.0,-535.0,20334350.0
2023-05-24,3.5,1989.83,1311.4,946.59,1412.77,2.7,111.13,2567.45,77882.0,935.0,20327390.0
2023-05-25,3.5,1989.83,1317.5,946.31,1416.97,2.7,111.13,2554.69,92713.0,2244.0,20228410.0
2023-05-26,3.5,1989.83,1323.4,945.72,1419.48,2.7,111.13,2558.81,92626.0,9113.0,20273930.0
2023-05-30,3.5,1989.83,1325.6,943.72,1419.45,2.7,111.13,2585.52,107540.0,6751.0,20481010.0
2023-05-31,3.5,1989.83,1322.2,945.98,1418.99,2.7,111.13,2577.12,146105.0,2156.0,20399610.0
2023-06-01,3.5,1944.73,1321.6,950.01,1413.39,2.7,111.16,2569.17,90417.0,-82.0,20341850.0
2023-06-02,3.5,1944.73,1320.7,951.75,1421.54,2.7,111.16,2601.36,91577.0,3728.0,20599380.0
2023-06-05,3.5,1944.73,1308.8,934.02,1400.55,2.7,111.16,2615.41,84292.0,-195.0,20707610.0
2023-06-07,3.5,1944.73,1308.3,937.28,1398.97,2.7,111.16,2615.6,99300.0,-403.0,20707570.0
2023-06-08,3.5,1944.73,1300.5,928.63,1391.21,2.7,111.16,2610.85,112594.0,-3838.0,20672660.0
2023-06-09,3.5,1944.73,1306.1,940.69,1408.5,2.7,111.16,2641.16,107924.0,4808.0,20915710.0
2023-06-12,3.5,1944.73,1294.9,928.81,1391.5,2.7,111.16,2629.35,92502.0,-3420.0,20822590.0
2023-06-13,3.5,1944.73,1291.1,925.75,1389.55,2.7,111.16,2637.95,108762.0,1368.0,20921040.0
2023-06-14,3.5,1944.73,1277.5,911.49,1378.55,2.7,111.16,2619.08,128864.0,1128.0,20771060.0
2023-06-15,3.5,1944.73,1275.9,911.0,1382.18,2.7,111.16,2608.54,112956.0,-641.0,20689300.0
2023-06-16,3.5,1944.73,1280.1,913.48,1401.84,2.7,111.16,2625.79,122761.0,4280.0,20830710.0
2023-06-19,3.5,1944.73,1273.5,897.49,1393.53,2.7,111.16,2609.5,109562.0,-3604.0,20694590.0
2023-06-20,3.5,1944.73,1280.7,902.31,1398.84,2.7,111.16,2604.91,107232.0,-2812.0,20667090.0
2023-06-21,3.5,1944.73,1282.2,907.46,1400.35,2.7,111.16,2582.63,102178.0,-2000.0,20494900.0
2023-06-22,3.5,1944.73,1291.5,911.5,1419.68,2.7,111.16,2593.7,87658.0,-1068.0,20583110.0
2023-06-23,3.5,1944.73,1291.4,902.67,1414.79,2.7,111.16,2570.1,83277.0,-1878.0,20399500.0
2023-06-26,3.5,1944.73,1302.2,907.01,1419.85,2.7,111.16,2582.2,83100.0,150.0,20502270.0
2023-06-27,3.5,1944.73,1303.8,909.11,1422.45,2.7,111.16,2581.39,83613.0,-1083.0,20493900.0
2023-06-28,3.5,1944.73,1303.1,905.34,1427.94,2.7,111.16,2564.19,86634.0,-3923.0,20360060.0
